datetime,SETTLEMENT_DATE,SETTLEMENT_PERIOD,TSD,ND,EMBEDDED_WIND_GENERATION,EMBEDDED_SOLAR_GENERATION,system_price,hour,minute,day_of_week,month,day_of_year,is_weekend,is_peak,demand_change,price_change,grid_stress
2023-09-23 22:30:00,2023-09-23,46,24238,21335,2524,0,7.754035416666667,22,30,5,9,266,1,0,-1189.0,0.0,0.27749844816883923
2023-09-23 23:00:00,2023-09-23,47,22134,19983,2628,0,7.754035416666667,23,0,5,9,266,1,0,-2104.0,0.0,0.21219739292364992
2023-09-23 23:30:00,2023-09-23,48,20992,18940,2732,0,7.754035416666667,23,30,5,9,266,1,0,-1142.0,0.0,0.17675356921166976
2023-09-24 00:00:00,2023-09-24,1,21503,18081,2855,0,0.2099161458333332,0,0,6,9,267,1,0,511.0,-7.544119270833334,0.19261328367473618
2023-09-24 00:30:00,2023-09-24,2,21465,17537,2977,0,0.2099161458333332,0,30,6,9,267,1,0,-38.0,0.0,0.1914338919925512
2023-09-24 01:00:00,2023-09-24,3,21840,17162,3063,0,0.2099161458333332,1,0,6,9,267,1,0,375.0,0.0,0.20307262569832402
2023-09-24 01:30:00,2023-09-24,4,21784,16922,3148,0,0.2099161458333332,1,30,6,9,267,1,0,-56.0,0.0,0.20133457479826194
2023-09-24 02:00:00,2023-09-24,5,22004,16475,3164,0,0.2099161458333332,2,0,6,9,267,1,0,220.0,0.0,0.20816263190564865
2023-09-24 02:30:00,2023-09-24,6,21879,16063,3180,0,0.2099161458333332,2,30,6,9,267,1,0,-125.0,0.0,0.2042830540037244
2023-09-24 03:00:00,2023-09-24,7,21632,15771,3209,0,0.2099161458333332,3,0,6,9,267,1,0,-247.0,0.0,0.19661700806952204
2023-09-24 03:30:00,2023-09-24,8,21172,15343,3237,0,0.2099161458333332,3,30,6,9,267,1,0,-460.0,0.0,0.1823401613904407
2023-09-24 04:00:00,2023-09-24,9,21105,15042,3198,0,0.2099161458333332,4,0,6,9,267,1,0,-67.0,0.0,0.18026070763500932
2023-09-24 04:30:00,2023-09-24,10,21042,14965,3159,0,0.2099161458333332,4,30,6,9,267,1,0,-63.0,0.0,0.17830540037243947
2023-09-24 05:00:00,2023-09-24,11,21053,15197,3107,0,0.2099161458333332,5,0,6,9,267,1,0,11.0,0.0,0.17864680322780882
2023-09-24 05:30:00,2023-09-24,12,20973,15258,3054,0,0.2099161458333332,5,30,6,9,267,1,0,-80.0,0.0,0.1761638733705773
2023-09-24 06:00:00,2023-09-24,13,21317,16058,3025,0,0.2099161458333332,6,0,6,9,267,1,0,344.0,0.0,0.18684047175667287
2023-09-24 06:30:00,2023-09-24,14,21713,16672,2995,0,0.2099161458333332,6,30,6,9,267,1,0,396.0,0.0,0.19913097454996898
2023-09-24 07:00:00,2023-09-24,15,21427,17796,3017,21,0.2099161458333332,7,0,6,9,267,1,0,-286.0,0.0,0.19025450031036623
2023-09-24 07:30:00,2023-09-24,16,21979,18559,3038,227,0.2099161458333332,7,30,6,9,267,1,0,552.0,0.0,0.20738671632526381
2023-09-24 08:00:00,2023-09-24,17,22195,19810,3100,585,0.2099161458333332,8,0,6,9,267,1,0,216.0,0.0,0.21409062693978895
2023-09-24 08:30:00,2023-09-24,18,22914,20663,3161,1038,0.2099161458333332,8,30,6,9,267,1,0,719.0,0.0,0.23640595903165734
2023-09-24 09:00:00,2023-09-24,19,23217,21712,3285,1447,0.2099161458333332,9,0,6,9,267,1,0,303.0,0.0,0.24581005586592178
2023-09-24 09:30:00,2023-09-24,20,23990,22211,3408,1853,0.2099161458333332,9,30,6,9,267,1,0,773.0,0.0,0.2698013656114215
2023-09-24 10:00:00,2023-09-24,21,24584,22341,3568,2151,0.2099161458333332,10,0,6,9,267,1,0,594.0,0.0,0.2882371198013656
2023-09-24 10:30:00,2023-09-24,22,24969,22627,3728,2474,0.2099161458333332,10,30,6,9,267,1,0,385.0,0.0,0.3001862197392924
2023-09-24 11:00:00,2023-09-24,23,25001,22572,3841,2407,0.2099161458333332,11,0,6,9,267,1,0,32.0,0.0,0.301179391682185
2023-09-24 11:30:00,2023-09-24,24,25524,22667,3954,2600,0.2099161458333332,11,30,6,9,267,1,0,523.0,0.0,0.3174115456238361
2023-09-24 12:00:00,2023-09-24,25,26131,22966,4010,3075,0.2099161458333332,12,0,6,9,267,1,0,607.0,0.0,0.3362507759155804
2023-09-24 12:30:00,2023-09-24,26,26115,22916,4066,3363,0.2099161458333332,12,30,6,9,267,1,0,-16.0,0.0,0.3357541899441341
2023-09-24 13:00:00,2023-09-24,27,25254,22412,4101,3577,0.2099161458333332,13,0,6,9,267,1,0,-861.0,0.0,0.3090316573556797
2023-09-24 13:30:00,2023-09-24,28,24793,21979,4135,3994,0.2099161458333332,13,30,6,9,267,1,0,-461.0,0.0,0.294723774053383
2023-09-24 14:00:00,2023-09-24,29,24709,21536,4143,3563,0.2099161458333332,14,0,6,9,267,1,0,-84.0,0.0,0.2921166977032899
2023-09-24 14:30:00,2023-09-24,30,24846,21664,4151,3541,0.2099161458333332,14,30,6,9,267,1,0,137.0,0.0,0.29636871508379886
2023-09-24 15:00:00,2023-09-24,31,25132,22212,4206,2802,0.2099161458333332,15,0,6,9,267,1,0,286.0,0.0,0.3052451893234016
2023-09-24 15:30:00,2023-09-24,32,25060,22417,4260,2378,0.2099161458333332,15,30,6,9,267,1,0,-72.0,0.0,0.30301055245189323
2023-09-24 16:00:00,2023-09-24,33,25536,23619,4284,2097,0.2099161458333332,16,0,6,9,267,1,1,476.0,0.0,0.31778398510242084
2023-09-24 16:30:00,2023-09-24,34,26242,24496,4307,1613,0.2099161458333332,16,30,6,9,267,1,1,706.0,0.0,0.3396958410924891
2023-09-24 17:00:00,2023-09-24,35,27251,25326,4361,929,0.2099161458333332,17,0,6,9,267,1,1,1009.0,0.0,0.3710117939168219
2023-09-24 17:30:00,2023-09-24,36,27653,25749,4415,536,0.2099161458333332,17,30,6,9,267,1,1,402.0,0.0,0.3834885164494103
2023-09-24 18:00:00,2023-09-24,37,27313,25582,4467,219,0.2099161458333332,18,0,6,9,267,1,1,-340.0,0.0,0.3729360645561763
2023-09-24 18:30:00,2023-09-24,38,27250,25559,4519,16,0.2099161458333332,18,30,6,9,267,1,1,-63.0,0.0,0.37098075729360647
2023-09-24 19:00:00,2023-09-24,39,27494,25575,4596,0,0.2099161458333332,19,0,6,9,267,1,1,244.0,0.0,0.37855369335816264
2023-09-24 19:30:00,2023-09-24,40,27530,25498,4673,0,0.2099161458333332,19,30,6,9,267,1,1,36.0,0.0,0.3796710117939168
2023-09-24 20:00:00,2023-09-24,41,26754,24604,4710,0,0.2099161458333332,20,0,6,9,267,1,1,-776.0,0.0,0.355586592178771
2023-09-24 20:30:00,2023-09-24,42,25871,23545,4747,0,0.2099161458333332,20,30,6,9,267,1,1,-883.0,0.0,0.3281812538795779
2023-09-24 21:00:00,2023-09-24,43,25849,22535,4713,0,0.2099161458333332,21,0,6,9,267,1,0,-22.0,0.0,0.3274984481688392
2023-09-24 21:30:00,2023-09-24,44,25217,21511,4678,0,0.2099161458333332,21,30,6,9,267,1,0,-632.0,0.0,0.3078833022967101
2023-09-24 22:00:00,2023-09-24,45,25191,20162,4574,0,0.2099161458333332,22,0,6,9,267,1,0,-26.0,0.0,0.30707635009310985
2023-09-24 22:30:00,2023-09-24,46,24602,19379,4469,0,0.2099161458333332,22,30,6,9,267,1,0,-589.0,0.0,0.2887957790192427
2023-09-24 23:00:00,2023-09-24,47,24198,18189,4324,0,0.2099161458333332,23,0,6,9,267,1,0,-404.0,0.0,0.27625698324022346
2023-09-24 23:30:00,2023-09-24,48,23691,17458,4178,0,0.2099161458333332,23,30,6,9,267,1,0,-507.0,0.0,0.2605214152700186
2023-09-25 00:00:00,2023-09-25,1,23147,16766,4001,0,2.571974833333336,0,0,0,9,268,0,0,-544.0,2.3620586875000025,0.2436374922408442
2023-09-25 00:30:00,2023-09-25,2,23055,16542,3824,0,2.571974833333336,0,30,0,9,268,0,0,-92.0,0.0,0.24078212290502793
2023-09-25 01:00:00,2023-09-25,3,22920,16417,3698,0,2.571974833333336,1,0,0,9,268,0,0,-135.0,0.0,0.2365921787709497
2023-09-25 01:30:00,2023-09-25,4,22823,16366,3571,0,2.571974833333336,1,30,0,9,268,0,0,-97.0,0.0,0.2335816263190565
2023-09-25 02:00:00,2023-09-25,5,22691,16221,3463,0,2.571974833333336,2,0,0,9,268,0,0,-132.0,0.0,0.22948479205462446
2023-09-25 02:30:00,2023-09-25,6,22603,16112,3355,0,2.571974833333336,2,30,0,9,268,0,0,-88.0,0.0,0.22675356921166978
2023-09-25 03:00:00,2023-09-25,7,22419,15903,3305,0,2.571974833333336,3,0,0,9,268,0,0,-184.0,0.0,0.22104283054003723
2023-09-25 03:30:00,2023-09-25,8,22354,15814,3254,0,2.571974833333336,3,30,0,9,268,0,0,-65.0,0.0,0.21902545003103663
2023-09-25 04:00:00,2023-09-25,9,22336,15939,3199,0,2.571974833333336,4,0,0,9,268,0,0,-18.0,0.0,0.21846679081315953
2023-09-25 04:30:00,2023-09-25,10,22319,16080,3144,0,2.571974833333336,4,30,0,9,268,0,0,-17.0,0.0,0.21793916821849782
2023-09-25 05:00:00,2023-09-25,11,22896,16756,3093,0,2.571974833333336,5,0,0,9,268,0,0,577.0,0.0,0.23584729981378025
2023-09-25 05:30:00,2023-09-25,12,23765,17737,3041,0,2.571974833333336,5,30,0,9,268,0,0,869.0,0.0,0.2628181253879578
2023-09-25 06:00:00,2023-09-25,13,24189,20172,2995,0,2.571974833333336,6,0,0,9,268,0,0,424.0,0.0,0.2759776536312849
2023-09-25 06:30:00,2023-09-25,14,25979,22150,2949,0,2.571974833333336,6,30,0,9,268,0,0,1790.0,0.0,0.3315332091868405
2023-09-25 07:00:00,2023-09-25,15,25714,24663,2957,75,2.571974833333336,7,0,0,9,268,0,0,-265.0,0.0,0.323308504034761
2023-09-25 07:30:00,2023-09-25,16,26134,25316,2965,660,2.571974833333336,7,30,0,9,268,0,0,420.0,0.0,0.33634388578522656
2023-09-25 08:00:00,2023-09-25,17,26399,25798,3019,1733,2.571974833333336,8,0,0,9,268,0,0,265.0,0.0,0.344568590937306
2023-09-25 08:30:00,2023-09-25,18,26118,25375,3072,2848,2.571974833333336,8,30,0,9,268,0,0,-281.0,0.0,0.33584729981378025
2023-09-25 09:00:00,2023-09-25,19,26094,25307,3214,3849,2.571974833333336,9,0,0,9,268,0,0,-24.0,0.0,0.3351024208566108
2023-09-25 09:30:00,2023-09-25,20,25705,24923,3356,4905,2.571974833333336,9,30,0,9,268,0,0,-389.0,0.0,0.32302917442582246
2023-09-25 10:00:00,2023-09-25,21,24798,24030,3430,5881,2.571974833333336,10,0,0,9,268,0,0,-907.0,0.0,0.29487895716945994
2023-09-25 10:30:00,2023-09-25,22,24288,23428,3504,6535,2.571974833333336,10,30,0,9,268,0,0,-510.0,0.0,0.27905027932960896
2023-09-25 11:00:00,2023-09-25,23,23842,22607,3552,7106,2.571974833333336,11,0,0,9,268,0,0,-446.0,0.0,0.26520794537554315
2023-09-25 11:30:00,2023-09-25,24,23530,22217,3600,7732,2.571974833333336,11,30,0,9,268,0,0,-312.0,0.0,0.2555245189323402
2023-09-25 12:00:00,2023-09-25,25,23208,21980,3599,8049,2.571974833333336,12,0,0,9,268,0,0,-322.0,0.0,0.24553072625698324
2023-09-25 12:30:00,2023-09-25,26,23015,21746,3598,7995,2.571974833333336,12,30,0,9,268,0,0,-193.0,0.0,0.23954065797641216
2023-09-25 13:00:00,2023-09-25,27,22826,21337,3542,8315,2.571974833333336,13,0,0,9,268,0,0,-189.0,0.0,0.23367473618870266
2023-09-25 13:30:00,2023-09-25,28,22715,21210,3485,8002,2.571974833333336,13,30,0,9,268,0,0,-111.0,0.0,0.23022967101179392
2023-09-25 14:00:00,2023-09-25,29,22609,21405,3389,7412,2.571974833333336,14,0,0,9,268,0,0,-106.0,0.0,0.22693978895096215
2023-09-25 14:30:00,2023-09-25,30,22984,21769,3293,6668,2.571974833333336,14,30,0,9,268,0,0,375.0,0.0,0.23857852265673496
2023-09-25 15:00:00,2023-09-25,31,24035,22485,3146,5914,2.571974833333336,15,0,0,9,268,0,0,1051.0,0.0,0.27119801365611423
2023-09-25 15:30:00,2023-09-25,32,25695,23820,2999,4978,2.571974833333336,15,30,0,9,268,0,0,1660.0,0.0,0.32271880819366855
2023-09-25 16:00:00,2023-09-25,33,27807,25233,2712,3995,2.571974833333336,16,0,0,9,268,0,1,2112.0,0.0,0.388268156424581
2023-09-25 16:30:00,2023-09-25,34,29583,26804,2425,2832,2.571974833333336,16,30,0,9,268,0,1,1776.0,0.0,0.44338919925512105
2023-09-25 17:00:00,2023-09-25,35,31376,28430,2221,1829,2.571974833333336,17,0,0,9,268,0,1,1793.0,0.0,0.4990378646803228
2023-09-25 17:30:00,2023-09-25,36,32558,29677,2017,1097,2.571974833333336,17,30,0,9,268,0,1,1182.0,0.0,0.5357231533209187
2023-09-25 18:00:00,2023-09-25,37,32907,30072,1956,394,2.571974833333336,18,0,0,9,268,0,1,349.0,0.0,0.5465549348230913
2023-09-25 18:30:00,2023-09-25,38,33493,30629,1895,32,2.571974833333336,18,30,0,9,268,0,1,586.0,0.0,0.5647423960273122
2023-09-25 19:00:00,2023-09-25,39,33556,31398,1892,0,2.571974833333336,19,0,0,9,268,0,1,63.0,0.0,0.5666977032898821
2023-09-25 19:30:00,2023-09-25,40,33485,31293,1889,0,2.571974833333336,19,30,0,9,268,0,1,-71.0,0.0,0.5644941030415891
2023-09-25 20:00:00,2023-09-25,41,32592,30331,1893,0,2.571974833333336,20,0,0,9,268,0,1,-893.0,0.0,0.5367783985102421
2023-09-25 20:30:00,2023-09-25,42,31770,29557,1897,0,2.571974833333336,20,30,0,9,268,0,1,-822.0,0.0,0.5112662942271881
2023-09-25 21:00:00,2023-09-25,43,31479,28084,1925,0,2.571974833333336,21,0,0,9,268,0,0,-291.0,0.0,0.5022346368715084
2023-09-25 21:30:00,2023-09-25,44,30424,26920,1953,0,2.571974833333336,21,30,0,9,268,0,0,-1055.0,0.0,0.4694909993792675
2023-09-25 22:00:00,2023-09-25,45,29436,25301,1969,0,2.571974833333336,22,0,0,9,268,0,0,-988.0,0.0,0.4388268156424581
2023-09-25 22:30:00,2023-09-25,46,27936,23767,1984,0,2.571974833333336,22,30,0,9,268,0,0,-1500.0,0.0,0.39227188081936687
2023-09-25 23:00:00,2023-09-25,47,25121,22313,1981,0,2.571974833333336,23,0,0,9,268,0,0,-2815.0,0.0,0.3049037864680323
2023-09-25 23:30:00,2023-09-25,48,23863,21180,1978,0,2.571974833333336,23,30,0,9,268,0,0,-1258.0,0.0,0.26585971446306644
2023-09-26 00:00:00,2023-09-26,1,23431,20535,2004,0,9.218550916666668,0,0,1,9,269,0,0,-432.0,6.646576083333331,0.2524518932340161
2023-09-26 00:30:00,2023-09-26,2,22926,20008,2029,0,9.218550916666668,0,30,1,9,269,0,0,-505.0,0.0,0.23677839851024207
2023-09-26 01:00:00,2023-09-26,3,22395,19621,2059,0,9.218550916666668,1,0,1,9,269,0,0,-531.0,0.0,0.22029795158286777
2023-09-26 01:30:00,2023-09-26,4,22276,19512,2089,0,9.218550916666668,1,30,1,9,269,0,0,-119.0,0.0,0.21660459342023589
2023-09-26 02:00:00,2023-09-26,5,22262,19277,2090,0,9.218550916666668,2,0,1,9,269,0,0,-14.0,0.0,0.21617008069522037
2023-09-26 02:30:00,2023-09-26,6,22018,19010,2090,0,9.218550916666668,2,30,1,9,269,0,0,-244.0,0.0,0.20859714463066417
2023-09-26 03:00:00,2023-09-26,7,22021,18860,2109,0,9.218550916666668,3,0,1,9,269,0,0,3.0,0.0,0.20869025450031037
2023-09-26 03:30:00,2023-09-26,8,21961,18778,2128,0,9.218550916666668,3,30,1,9,269,0,0,-60.0,0.0,0.20682805710738672
2023-09-26 04:00:00,2023-09-26,9,22107,18617,2140,0,9.218550916666668,4,0,1,9,269,0,0,146.0,0.0,0.21135940409683426
2023-09-26 04:30:00,2023-09-26,10,22041,18507,2152,0,9.218550916666668,4,30,1,9,269,0,0,-66.0,0.0,0.20931098696461825
2023-09-26 05:00:00,2023-09-26,11,23337,19084,2186,0,9.218550916666668,5,0,1,9,269,0,0,1296.0,0.0,0.24953445065176907
2023-09-26 05:30:00,2023-09-26,12,24406,20099,2219,0,9.218550916666668,5,30,1,9,269,0,0,1069.0,0.0,0.28271260086902544
2023-09-26 06:00:00,2023-09-26,13,25474,22128,2269,0,9.218550916666668,6,0,1,9,269,0,0,1068.0,0.0,0.31585971446306643
2023-09-26 06:30:00,2023-09-26,14,26889,23660,2319,0,9.218550916666668,6,30,1,9,269,0,0,1415.0,0.0,0.35977653631284917
2023-09-26 07:00:00,2023-09-26,15,27630,26158,2389,8,9.218550916666668,7,0,1,9,269,0,0,741.0,0.0,0.38277467411545624
2023-09-26 07:30:00,2023-09-26,16,28716,27227,2459,161,9.218550916666668,7,30,1,9,269,0,0,1086.0,0.0,0.4164804469273743
2023-09-26 08:00:00,2023-09-26,17,29668,28265,2595,502,9.218550916666668,8,0,1,9,269,0,0,952.0,0.0,0.44602731222842956
2023-09-26 08:30:00,2023-09-26,18,29893,28241,2731,1009,9.218550916666668,8,30,1,9,269,0,0,225.0,0.0,0.45301055245189326
2023-09-26 09:00:00,2023-09-26,19,30068,28327,2917,1663,9.218550916666668,9,0,1,9,269,0,0,175.0,0.0,0.4584419615145872
2023-09-26 09:30:00,2023-09-26,20,29669,27781,3103,2255,9.218550916666668,9,30,1,9,269,0,0,-399.0,0.0,0.4460583488516449
2023-09-26 10:00:00,2023-09-26,21,29323,27280,3228,3001,9.218550916666668,10,0,1,9,269,0,0,-346.0,0.0,0.4353196772191186
2023-09-26 10:30:00,2023-09-26,22,28859,26807,3353,3587,9.218550916666668,10,30,1,9,269,0,0,-464.0,0.0,0.42091868404717564
2023-09-26 11:00:00,2023-09-26,23,28947,26525,3422,4296,9.218550916666668,11,0,1,9,269,0,0,88.0,0.0,0.4236499068901304
2023-09-26 11:30:00,2023-09-26,24,28269,25771,3490,5013,9.218550916666668,11,30,1,9,269,0,0,-678.0,0.0,0.40260707635009313
2023-09-26 12:00:00,2023-09-26,25,27840,25362,3512,6201,9.218550916666668,12,0,1,9,269,0,0,-429.0,0.0,0.38929236499068903
2023-09-26 12:30:00,2023-09-26,26,27002,24492,3534,6827,9.218550916666668,12,30,1,9,269,0,0,-838.0,0.0,0.3632836747361887
2023-09-26 13:00:00,2023-09-26,27,26747,24160,3496,7067,9.218550916666668,13,0,1,9,269,0,0,-255.0,0.0,0.3553693358162632
2023-09-26 13:30:00,2023-09-26,28,26290,23689,3458,6949,9.218550916666668,13,30,1,9,269,0,0,-457.0,0.0,0.34118559900682804
2023-09-26 14:00:00,2023-09-26,29,27550,23825,3409,6085,9.218550916666668,14,0,1,9,269,0,0,1260.0,0.0,0.3802917442582247
2023-09-26 14:30:00,2023-09-26,30,27893,23996,3359,5610,9.218550916666668,14,30,1,9,269,0,0,343.0,0.0,0.3909373060211049
2023-09-26 15:00:00,2023-09-26,31,28064,24182,3266,5119,9.218550916666668,15,0,1,9,269,0,0,171.0,0.0,0.3962445685909373
2023-09-26 15:30:00,2023-09-26,32,28271,24347,3173,4430,9.218550916666668,15,30,1,9,269,0,0,207.0,0.0,0.4026691495965239
2023-09-26 16:00:00,2023-09-26,33,29024,25633,2915,3598,9.218550916666668,16,0,1,9,269,0,1,753.0,0.0,0.4260397268777157
2023-09-26 16:30:00,2023-09-26,34,30322,26982,2656,2807,9.218550916666668,16,30,1,9,269,0,1,1298.0,0.0,0.46632526381129735
2023-09-26 17:00:00,2023-09-26,35,31992,28277,2433,1808,9.218550916666668,17,0,1,9,269,0,1,1670.0,0.0,0.5181564245810056
2023-09-26 17:30:00,2023-09-26,36,33355,29514,2210,910,9.218550916666668,17,30,1,9,269,0,1,1363.0,0.0,0.5604593420235878
2023-09-26 18:00:00,2023-09-26,37,34689,29914,2060,251,9.218550916666668,18,0,1,9,269,0,1,1334.0,0.0,0.6018621973929237
2023-09-26 18:30:00,2023-09-26,38,35447,30619,1910,14,9.218550916666668,18,30,1,9,269,0,1,758.0,0.0,0.6253879577901924
2023-09-26 19:00:00,2023-09-26,39,35149,31293,1823,0,9.218550916666668,19,0,1,9,269,0,1,-298.0,0.0,0.6161390440720049
2023-09-26 19:30:00,2023-09-26,40,34974,31210,1735,0,9.218550916666668,19,30,1,9,269,0,1,-175.0,0.0,0.610707635009311
2023-09-26 20:00:00,2023-09-26,41,33117,30060,1688,0,9.218550916666668,20,0,1,9,269,0,1,-1857.0,0.0,0.553072625698324
2023-09-26 20:30:00,2023-09-26,42,32004,28966,1640,0,9.218550916666668,20,30,1,9,269,0,1,-1113.0,0.0,0.5185288640595903
2023-09-26 21:00:00,2023-09-26,43,31586,27682,1591,0,9.218550916666668,21,0,1,9,269,0,0,-418.0,0.0,0.5055555555555555
2023-09-26 21:30:00,2023-09-26,44,30504,26489,1541,0,9.218550916666668,21,30,1,9,269,0,0,-1082.0,0.0,0.47197392923649906
2023-09-26 22:00:00,2023-09-26,45,29257,25422,1481,0,9.218550916666668,22,0,1,9,269,0,0,-1247.0,0.0,0.43327126008690253
2023-09-26 22:30:00,2023-09-26,46,27834,24016,1420,0,9.218550916666668,22,30,1,9,269,0,0,-1423.0,0.0,0.38910614525139664
2023-09-26 23:00:00,2023-09-26,47,26518,22651,1365,0,9.218550916666668,23,0,1,9,269,0,0,-1316.0,0.0,0.3482619490999379
2023-09-26 23:30:00,2023-09-26,48,25482,21652,1310,0,9.218550916666668,23,30,1,9,269,0,0,-1036.0,0.0,0.3161080074487896
2023-09-27 00:00:00,2023-09-27,1,24633,20838,1219,0,9.54808375,0,0,2,9,270,0,0,-849.0,0.3295328333333334,0.28975791433891995
2023-09-27 00:30:00,2023-09-27,2,23952,20186,1128,0,9.54808375,0,30,2,9,270,0,0,-681.0,0.0,0.2686219739292365
2023-09-27 01:00:00,2023-09-27,3,23082,19854,1088,0,9.54808375,1,0,2,9,270,0,0,-870.0,0.0,0.24162011173184358
2023-09-27 01:30:00,2023-09-27,4,22817,19786,1047,0,9.54808375,1,30,2,9,270,0,0,-265.0,0.0,0.23339540657976413
2023-09-27 02:00:00,2023-09-27,5,22264,20008,998,0,9.54808375,2,0,2,9,270,0,0,-553.0,0.0,0.21623215394165116
2023-09-27 02:30:00,2023-09-27,6,21839,19595,949,0,9.54808375,2,30,2,9,270,0,0,-425.0,0.0,0.20304158907510864
2023-09-27 03:00:00,2023-09-27,7,21454,19405,910,0,9.54808375,3,0,2,9,270,0,0,-385.0,0.0,0.19109248913718188
2023-09-27 03:30:00,2023-09-27,8,21086,19168,870,0,9.54808375,3,30,2,9,270,0,0,-368.0,0.0,0.1796710117939168
2023-09-27 04:00:00,2023-09-27,9,21007,19094,905,0,9.54808375,4,0,2,9,270,0,0,-79.0,0.0,0.1772191185599007
2023-09-27 04:30:00,2023-09-27,10,21111,19183,939,0,9.54808375,4,30,2,9,270,0,0,104.0,0.0,0.18044692737430168
2023-09-27 05:00:00,2023-09-27,11,22716,19839,969,0,9.54808375,5,0,2,9,270,0,0,1605.0,0.0,0.2302607076350093
2023-09-27 05:30:00,2023-09-27,12,23681,20746,999,0,9.54808375,5,30,2,9,270,0,0,965.0,0.0,0.2602110490378647
2023-09-27 06:00:00,2023-09-27,13,24511,22736,1082,0,9.54808375,6,0,2,9,270,0,0,830.0,0.0,0.28597144630664184
2023-09-27 06:30:00,2023-09-27,14,26259,24531,1165,0,9.54808375,6,30,2,9,270,0,0,1748.0,0.0,0.34022346368715084
2023-09-27 07:00:00,2023-09-27,15,28143,26707,1227,21,9.54808375,7,0,2,9,270,0,0,1884.0,0.0,0.39869646182495344
2023-09-27 07:30:00,2023-09-27,16,29354,28012,1289,352,9.54808375,7,30,2,9,270,0,0,1211.0,0.0,0.4362818125387958
2023-09-27 08:00:00,2023-09-27,17,29888,29376,1385,838,9.54808375,8,0,2,9,270,0,0,534.0,0.0,0.45285536933581627
2023-09-27 08:30:00,2023-09-27,18,29900,29388,1481,1320,9.54808375,8,30,2,9,270,0,0,12.0,0.0,0.453227808814401
2023-09-27 09:00:00,2023-09-27,19,30409,29897,1629,1757,9.54808375,9,0,2,9,270,0,0,509.0,0.0,0.46902545003103663
2023-09-27 09:30:00,2023-09-27,20,30008,29496,1776,2209,9.54808375,9,30,2,9,270,0,0,-401.0,0.0,0.45657976412166357
2023-09-27 10:00:00,2023-09-27,21,29123,28612,1988,2827,9.54808375,10,0,2,9,270,0,0,-885.0,0.0,0.42911235257603975
2023-09-27 10:30:00,2023-09-27,22,29306,28798,2200,2975,9.54808375,10,30,2,9,270,0,0,183.0,0.0,0.43479205462445686
2023-09-27 11:00:00,2023-09-27,23,29332,28824,2421,3046,9.54808375,11,0,2,9,270,0,0,26.0,0.0,0.43559900682805713
2023-09-27 11:30:00,2023-09-27,24,28946,28438,2642,3028,9.54808375,11,30,2,9,270,0,0,-386.0,0.0,0.42361887026691497
2023-09-27 12:00:00,2023-09-27,25,28928,28420,2823,2952,9.54808375,12,0,2,9,270,0,0,-18.0,0.0,0.42306021104903785
2023-09-27 12:30:00,2023-09-27,26,28980,28472,3003,2596,9.54808375,12,30,2,9,270,0,0,52.0,0.0,0.42467411545623834
2023-09-27 13:00:00,2023-09-27,27,28911,28403,3165,2102,9.54808375,13,0,2,9,270,0,0,-69.0,0.0,0.4225325884543762
2023-09-27 13:30:00,2023-09-27,28,29017,28509,3327,1745,9.54808375,13,30,2,9,270,0,0,106.0,0.0,0.42582247051520794
2023-09-27 14:00:00,2023-09-27,29,29263,28356,3488,1342,9.54808375,14,0,2,9,270,0,0,246.0,0.0,0.4334574798261949
2023-09-27 14:30:00,2023-09-27,30,29555,28568,3649,1235,9.54808375,14,30,2,9,270,0,0,292.0,0.0,0.44252017380509
2023-09-27 15:00:00,2023-09-27,31,29595,28112,3797,1251,9.54808375,15,0,2,9,270,0,0,40.0,0.0,0.4437616387337058
2023-09-27 15:30:00,2023-09-27,32,29551,28030,3945,1032,9.54808375,15,30,2,9,270,0,0,-44.0,0.0,0.44239602731222843
2023-09-27 16:00:00,2023-09-27,33,30680,28439,4105,1087,9.54808375,16,0,2,9,270,0,1,1129.0,0.0,0.4774363749224084
2023-09-27 16:30:00,2023-09-27,34,30969,28611,4265,1179,9.54808375,16,30,2,9,270,0,1,289.0,0.0,0.48640595903165734
2023-09-27 17:00:00,2023-09-27,35,32151,28776,4429,1035,9.54808375,17,0,2,9,270,0,1,1182.0,0.0,0.5230912476722532
2023-09-27 17:30:00,2023-09-27,36,32454,28971,4593,559,9.54808375,17,30,2,9,270,0,1,303.0,0.0,0.5324953445065177
2023-09-27 18:00:00,2023-09-27,37,33243,29088,4652,214,9.54808375,18,0,2,9,270,0,1,789.0,0.0,0.5569832402234637
2023-09-27 18:30:00,2023-09-27,38,33864,29648,4710,12,9.54808375,18,30,2,9,270,0,1,621.0,0.0,0.5762569832402235
2023-09-27 19:00:00,2023-09-27,39,34142,29846,4725,0,9.54808375,19,0,2,9,270,0,1,278.0,0.0,0.584885164494103
2023-09-27 19:30:00,2023-09-27,40,33716,29432,4740,0,9.54808375,19,30,2,9,270,0,1,-426.0,0.0,0.5716635630043452
2023-09-27 20:00:00,2023-09-27,41,31111,28130,4750,0,9.54808375,20,0,2,9,270,0,1,-2605.0,0.0,0.49081315952824334
2023-09-27 20:30:00,2023-09-27,42,29707,26843,4759,0,9.54808375,20,30,2,9,270,0,1,-1404.0,0.0,0.4472377405338299
2023-09-27 21:00:00,2023-09-27,43,28447,25517,4714,0,9.54808375,21,0,2,9,270,0,0,-1260.0,0.0,0.40813159528243326
