datetime,demand,price
2023-12-13,33237.0,7.863083333333333
2023-12-14,33542.458333333336,8.679248895833334
2023-12-15,31783.979166666668,7.302341812500001
2023-12-16,27283.1875,5.838765208333333
2023-12-17,26337.4375,6.754417083333334
2023-12-18,30152.895833333332,6.515251375000001
2023-12-19,30776.520833333332,6.316417895833331
2023-12-20,29479.104166666668,3.100986270833333
2023-12-21,27904.6875,4.413045791666667
2023-12-22,26637.291666666668,5.238231812500001
2023-12-23,24224.354166666668,3.6689470625000005
2023-12-24,22971.854166666668,0.6155416666666682
2023-12-25,22775.75,3.5492283333333328
2023-12-26,23795.979166666668,5.255792979166665
2023-12-27,25385.958333333332,4.107667500000001
2023-12-28,25081.229166666668,1.7693323125000007
2023-12-29,26254.895833333332,6.596598208333331
2023-12-30,26518.4375,5.366707812499998
2023-12-31,25700.729166666668,3.2016103958333337
2024-01-01,25270.1875,6.220039312500001
2024-01-02,29282.125,3.97101504166667
2024-01-03,30733.4375,7.815915833333331
2024-01-04,32170.625,7.209298645833333
2024-01-05,32196.083333333332,7.840348812499999
2024-01-06,29717.125,7.978405291666666
2024-01-07,30667.854166666668,8.937547062499998
2024-01-08,35312.75,8.093181666666666
2024-01-09,34623.75,6.529152229166667
2024-01-10,34561.104166666664,8.9684379375
2024-01-11,34720.104166666664,9.257937770833333
2024-01-12,34819.75,10.677376104166665
2024-01-13,31265.125,8.657059291666666
2024-01-14,30774.291666666668,8.868851916666666
2024-01-15,34972.604166666664,8.3605765
2024-01-16,36320.395833333336,8.630104937499999
2024-01-17,37011.625,7.464346333333333
2024-01-18,36743.25,8.740925520833333
2024-01-19,34868.125,7.5110145416666665
2024-01-20,29799.541666666668,7.974041666666667
2024-01-21,27934.125,7.902791666666667
2024-01-22,30080.666666666668,7.090446458333334
2024-01-23,31669.270833333332,5.313979166666667
2024-01-24,30493.8125,4.714707791666666
2024-01-25,31169.791666666668,6.928328729166665
2024-01-26,28675.770833333332,5.105630854166667
2024-01-27,28169.25,4.724135354166666
2024-01-28,27034.208333333332,6.445700791666665
2024-01-29,31759.708333333332,8.616079020833334
2024-01-30,31879.041666666668,5.758206458333333
2024-01-31,31378.416666666668,5.799357208333333
2024-02-01,31315.0,5.339309979166666
2024-02-02,28845.708333333332,5.091329833333335
2024-02-03,25840.770833333332,3.263690895833333
2024-02-04,25246.4375,3.113952375
2024-02-05,28632.208333333332,5.268982020833334
2024-02-06,29431.395833333332,5.401979375000002
2024-02-07,33116.3125,7.0537850833333335
2024-02-08,32825.229166666664,6.7810784791666645
2024-02-09,31042.291666666668,5.348997020833333
2024-02-10,28594.458333333332,7.1053874583333325
2024-02-11,27996.125,6.252047416666667
2024-02-12,29320.833333333332,6.2815002291666655
2024-02-13,31827.770833333332,6.305995416666667
2024-02-14,30909.708333333332,5.5439278125
2024-02-15,29400.208333333332,5.587292083333333
2024-02-16,28844.3125,6.895798729166667
2024-02-17,26685.9375,6.222151229166666
2024-02-18,25572.958333333332,5.169604166666668
2024-02-19,28103.979166666668,4.568558333333331
2024-02-20,28581.354166666668,4.798604166666666
2024-02-21,29503.75,5.049382020833333
2024-02-22,30594.125,7.047739312500002
2024-02-23,30962.5625,5.8742501250000005
2024-02-24,29028.583333333332,7.304156479166667
2024-02-25,28598.1875,6.049512416666665
2024-02-26,31314.666666666668,5.486370604166668
2024-02-27,31939.375,5.632894
2024-02-28,31472.208333333332,6.659291666666666
2024-02-29,30709.916666666668,6.373064708333333
2024-03-01,31261.145833333332,7.9773364791666665
2024-03-02,29603.0,6.2748024583333315
2024-03-03,28658.979166666668,5.941066229166667
2024-03-04,30915.979166666668,6.540227729166668
2024-03-05,31362.375,6.838069250000001
2024-03-06,31121.854166666668,6.97546975
2024-03-07,30933.104166666668,6.988969104166666
2024-03-08,28575.166666666668,7.402041187500002
2024-03-09,26243.020833333332,6.960617833333333
2024-03-10,27339.8125,6.199041666666667
2024-03-11,32304.104166666668,8.331714416666665
2024-03-12,31147.520833333332,6.6904064375
2024-03-13,28170.645833333332,6.195385604166667
2024-03-14,28907.1875,7.516544125000001
2024-03-15,27308.208333333332,3.9741223749999994
2024-03-16,26481.479166666668,6.704469666666666
2024-03-17,25590.166666666668,7.1665088541666675
2024-03-18,27231.375,6.1286725833333335
2024-03-19,27568.3125,6.635285854166666
2024-03-20,28990.916666666668,8.246044999999999
2024-03-21,27043.6875,6.1666239166666665
2024-03-22,25949.416666666668,4.001310395833334
2024-03-23,22848.708333333332,0.37024122916666646
2024-03-24,23923.083333333332,3.8821858333333354
2024-03-25,29342.5625,7.027848125
2024-03-26,28847.895833333332,6.846494666666667
2024-03-27,28054.270833333332,6.196479729166666
2024-03-28,27897.083333333332,7.263045020833334
2024-03-29,24597.166666666668,8.397021791666667
2024-03-30,23127.041666666668,7.224900291666667
2024-03-31,23438.17391304348,6.366941978260869
2024-04-01,23873.458333333332,6.796694770833334
2024-04-02,27509.1875,6.124434895833334
2024-04-03,27190.25,6.461020979166667
2024-04-04,27808.833333333332,5.2672083333333335
2024-04-05,24448.416666666668,3.407751374999999
2024-04-06,20943.208333333332,2.4843457916666667
2024-04-07,20307.520833333332,1.0298522708333326
2024-04-08,26016.916666666668,5.2686598333333325
2024-04-09,26207.541666666668,1.9431464374999998
2024-04-10,27443.458333333332,4.798597895833335
2024-04-11,25528.416666666668,4.730837916666665
2024-04-12,23615.208333333332,1.580666666666667
2024-04-13,21056.25,-0.1124273125000002
